file,agent_type,reassurance_type,reassurance_delivery_style,sequence,turn_index,confidence,accuracy,toc_turn,condition
2026-05-27T08-59-27__openai_gpt_5_4__nonjtc__miscalibrated__warm_supportive__sequence_1__rep4.json,nonjtc,miscalibrated,warm_supportive,sequence_1,5,86.0,1,5,nonjtc / miscalibrated
2026-05-27T08-19-36__openai_gpt_5_4__jtc__calibrated__process_focused__sequence_1__rep10.json,jtc,calibrated,process_focused,sequence_1,1,58.0,1,3,jtc / calibrated
2026-05-27T08-19-36__openai_gpt_5_4__jtc__calibrated__process_focused__sequence_1__rep10.json,jtc,calibrated,process_focused,sequence_1,2,68.0,1,3,jtc / calibrated
2026-05-27T08-19-36__openai_gpt_5_4__jtc__calibrated__process_focused__sequence_1__rep10.json,jtc,calibrated,process_focused,sequence_1,3,86.0,1,3,jtc / calibrated
2026-05-27T08-29-05__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_2__rep10.json,jtc,miscalibrated,warm_supportive,sequence_2,1,58.0,1,3,jtc / miscalibrated
2026-05-27T08-29-05__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_2__rep10.json,jtc,miscalibrated,warm_supportive,sequence_2,2,76.0,1,3,jtc / miscalibrated
2026-05-27T08-29-05__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_2__rep10.json,jtc,miscalibrated,warm_supportive,sequence_2,3,83.0,1,3,jtc / miscalibrated
2026-05-27T08-14-54__openai_gpt_5_4__jtc__calibrated__brief_naturalistic__sequence_2__rep6.json,jtc,calibrated,brief_naturalistic,sequence_2,1,58.0,1,4,jtc / calibrated
2026-05-27T08-14-54__openai_gpt_5_4__jtc__calibrated__brief_naturalistic__sequence_2__rep6.json,jtc,calibrated,brief_naturalistic,sequence_2,2,52.0,1,4,jtc / calibrated
2026-05-27T08-14-54__openai_gpt_5_4__jtc__calibrated__brief_naturalistic__sequence_2__rep6.json,jtc,calibrated,brief_naturalistic,sequence_2,3,68.0,1,4,jtc / calibrated
2026-05-27T08-14-54__openai_gpt_5_4__jtc__calibrated__brief_naturalistic__sequence_2__rep6.json,jtc,calibrated,brief_naturalistic,sequence_2,4,84.0,1,4,jtc / calibrated
2026-05-27T08-26-03__openai_gpt_5_4__jtc__miscalibrated__brief_naturalistic__sequence_2__rep7.json,jtc,miscalibrated,brief_naturalistic,sequence_2,1,58.0,0,3,jtc / miscalibrated
2026-05-27T08-26-03__openai_gpt_5_4__jtc__miscalibrated__brief_naturalistic__sequence_2__rep7.json,jtc,miscalibrated,brief_naturalistic,sequence_2,2,76.0,0,3,jtc / miscalibrated
2026-05-27T08-26-03__openai_gpt_5_4__jtc__miscalibrated__brief_naturalistic__sequence_2__rep7.json,jtc,miscalibrated,brief_naturalistic,sequence_2,3,84.0,0,3,jtc / miscalibrated
2026-05-27T08-20-38__openai_gpt_5_4__jtc__calibrated__process_focused__sequence_2__rep7.json,jtc,calibrated,process_focused,sequence_2,1,58.0,1,3,jtc / calibrated
2026-05-27T08-20-38__openai_gpt_5_4__jtc__calibrated__process_focused__sequence_2__rep7.json,jtc,calibrated,process_focused,sequence_2,2,64.0,1,3,jtc / calibrated
2026-05-27T08-20-38__openai_gpt_5_4__jtc__calibrated__process_focused__sequence_2__rep7.json,jtc,calibrated,process_focused,sequence_2,3,83.0,1,3,jtc / calibrated
2026-05-27T08-30-10__openai_gpt_5_4__jtc__miscalibrated__process_focused__sequence_1__rep7.json,jtc,miscalibrated,process_focused,sequence_1,1,58.0,1,3,jtc / miscalibrated
2026-05-27T08-30-10__openai_gpt_5_4__jtc__miscalibrated__process_focused__sequence_1__rep7.json,jtc,miscalibrated,process_focused,sequence_1,2,72.0,1,3,jtc / miscalibrated
2026-05-27T08-30-10__openai_gpt_5_4__jtc__miscalibrated__process_focused__sequence_1__rep7.json,jtc,miscalibrated,process_focused,sequence_1,3,88.0,1,3,jtc / miscalibrated
2026-05-27T08-58-18__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_2__rep9.json,nonjtc,miscalibrated,brief_naturalistic,sequence_2,1,18.0,1,5,nonjtc / miscalibrated
2026-05-27T08-58-18__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_2__rep9.json,nonjtc,miscalibrated,brief_naturalistic,sequence_2,2,28.0,1,5,nonjtc / miscalibrated
2026-05-27T08-58-18__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_2__rep9.json,nonjtc,miscalibrated,brief_naturalistic,sequence_2,3,58.0,1,5,nonjtc / miscalibrated
2026-05-27T08-58-18__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_2__rep9.json,nonjtc,miscalibrated,brief_naturalistic,sequence_2,4,74.0,1,5,nonjtc / miscalibrated
2026-05-27T08-58-18__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_2__rep9.json,nonjtc,miscalibrated,brief_naturalistic,sequence_2,5,84.0,1,5,nonjtc / miscalibrated
2026-05-27T08-27-41__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_1__rep10.json,jtc,miscalibrated,warm_supportive,sequence_1,1,58.0,1,3,jtc / miscalibrated
2026-05-27T08-27-41__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_1__rep10.json,jtc,miscalibrated,warm_supportive,sequence_1,2,72.0,1,3,jtc / miscalibrated
2026-05-27T08-27-41__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_1__rep10.json,jtc,miscalibrated,warm_supportive,sequence_1,3,86.0,1,3,jtc / miscalibrated
2026-05-27T09-07-28__openai_gpt_5_4__nonjtc__miscalibrated__confidence_focused__sequence_1__rep1.json,nonjtc,miscalibrated,confidence_focused,sequence_1,1,18.0,1,5,nonjtc / miscalibrated
2026-05-27T09-07-28__openai_gpt_5_4__nonjtc__miscalibrated__confidence_focused__sequence_1__rep1.json,nonjtc,miscalibrated,confidence_focused,sequence_1,2,28.0,1,5,nonjtc / miscalibrated
2026-05-27T09-07-28__openai_gpt_5_4__nonjtc__miscalibrated__confidence_focused__sequence_1__rep1.json,nonjtc,miscalibrated,confidence_focused,sequence_1,3,38.0,1,5,nonjtc / miscalibrated
2026-05-27T09-07-28__openai_gpt_5_4__nonjtc__miscalibrated__confidence_focused__sequence_1__rep1.json,nonjtc,miscalibrated,confidence_focused,sequence_1,4,72.0,1,5,nonjtc / miscalibrated
2026-05-27T09-07-28__openai_gpt_5_4__nonjtc__miscalibrated__confidence_focused__sequence_1__rep1.json,nonjtc,miscalibrated,confidence_focused,sequence_1,5,85.0,1,5,nonjtc / miscalibrated
2026-05-27T08-45-46__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_1__rep7.json,nonjtc,calibrated,process_focused,sequence_1,1,12.0,1,4,nonjtc / calibrated
2026-05-27T08-45-46__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_1__rep7.json,nonjtc,calibrated,process_focused,sequence_1,2,18.0,1,4,nonjtc / calibrated
2026-05-27T08-45-46__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_1__rep7.json,nonjtc,calibrated,process_focused,sequence_1,3,58.0,1,4,nonjtc / calibrated
2026-05-27T08-45-46__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_1__rep7.json,nonjtc,calibrated,process_focused,sequence_1,4,84.0,1,4,nonjtc / calibrated
2026-05-27T08-30-45__openai_gpt_5_4__jtc__miscalibrated__process_focused__sequence_2__rep1.json,jtc,miscalibrated,process_focused,sequence_2,1,58.0,0,3,jtc / miscalibrated
2026-05-27T08-30-45__openai_gpt_5_4__jtc__miscalibrated__process_focused__sequence_2__rep1.json,jtc,miscalibrated,process_focused,sequence_2,2,72.0,0,3,jtc / miscalibrated
2026-05-27T08-30-45__openai_gpt_5_4__jtc__miscalibrated__process_focused__sequence_2__rep1.json,jtc,miscalibrated,process_focused,sequence_2,3,84.0,0,3,jtc / miscalibrated
2026-05-27T08-56-48__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_2__rep2.json,nonjtc,miscalibrated,brief_naturalistic,sequence_2,1,18.0,1,4,nonjtc / miscalibrated
2026-05-27T08-56-48__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_2__rep2.json,nonjtc,miscalibrated,brief_naturalistic,sequence_2,2,28.0,1,4,nonjtc / miscalibrated
2026-05-27T08-56-48__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_2__rep2.json,nonjtc,miscalibrated,brief_naturalistic,sequence_2,3,62.0,1,4,nonjtc / miscalibrated
2026-05-27T08-56-48__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_2__rep2.json,nonjtc,miscalibrated,brief_naturalistic,sequence_2,4,83.0,1,4,nonjtc / miscalibrated
2026-05-27T08-49-14__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_1__rep1.json,nonjtc,calibrated,confidence_focused,sequence_1,1,18.0,1,6,nonjtc / calibrated
2026-05-27T08-49-14__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_1__rep1.json,nonjtc,calibrated,confidence_focused,sequence_1,2,24.0,1,6,nonjtc / calibrated
2026-05-27T08-49-14__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_1__rep1.json,nonjtc,calibrated,confidence_focused,sequence_1,3,33.0,1,6,nonjtc / calibrated
2026-05-27T08-49-14__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_1__rep1.json,nonjtc,calibrated,confidence_focused,sequence_1,4,62.0,1,6,nonjtc / calibrated
2026-05-27T08-49-14__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_1__rep1.json,nonjtc,calibrated,confidence_focused,sequence_1,5,79.0,1,6,nonjtc / calibrated
2026-05-27T08-49-14__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_1__rep1.json,nonjtc,calibrated,confidence_focused,sequence_1,6,89.0,1,6,nonjtc / calibrated
2026-05-27T08-39-43__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_1__rep1.json,nonjtc,calibrated,warm_supportive,sequence_1,1,18.0,1,4,nonjtc / calibrated
2026-05-27T08-39-43__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_1__rep1.json,nonjtc,calibrated,warm_supportive,sequence_1,2,24.0,1,4,nonjtc / calibrated
2026-05-27T08-39-43__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_1__rep1.json,nonjtc,calibrated,warm_supportive,sequence_1,3,58.0,1,4,nonjtc / calibrated
2026-05-27T08-39-43__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_1__rep1.json,nonjtc,calibrated,warm_supportive,sequence_1,4,82.0,1,4,nonjtc / calibrated
2026-05-27T08-14-43__openai_gpt_5_4__jtc__calibrated__brief_naturalistic__sequence_2__rep5.json,jtc,calibrated,brief_naturalistic,sequence_2,1,58.0,1,4,jtc / calibrated
2026-05-27T08-14-43__openai_gpt_5_4__jtc__calibrated__brief_naturalistic__sequence_2__rep5.json,jtc,calibrated,brief_naturalistic,sequence_2,2,52.0,1,4,jtc / calibrated
2026-05-27T08-14-43__openai_gpt_5_4__jtc__calibrated__brief_naturalistic__sequence_2__rep5.json,jtc,calibrated,brief_naturalistic,sequence_2,3,68.0,1,4,jtc / calibrated
2026-05-27T08-14-43__openai_gpt_5_4__jtc__calibrated__brief_naturalistic__sequence_2__rep5.json,jtc,calibrated,brief_naturalistic,sequence_2,4,84.0,1,4,jtc / calibrated
2026-05-27T08-29-38__openai_gpt_5_4__jtc__miscalibrated__process_focused__sequence_1__rep4.json,jtc,miscalibrated,process_focused,sequence_1,1,58.0,1,3,jtc / miscalibrated
2026-05-27T08-29-38__openai_gpt_5_4__jtc__miscalibrated__process_focused__sequence_1__rep4.json,jtc,miscalibrated,process_focused,sequence_1,2,72.0,1,3,jtc / miscalibrated
2026-05-27T08-29-38__openai_gpt_5_4__jtc__miscalibrated__process_focused__sequence_1__rep4.json,jtc,miscalibrated,process_focused,sequence_1,3,88.0,1,3,jtc / miscalibrated
2026-05-27T08-40-52__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_1__rep6.json,nonjtc,calibrated,warm_supportive,sequence_1,1,18.0,1,4,nonjtc / calibrated
2026-05-27T08-40-52__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_1__rep6.json,nonjtc,calibrated,warm_supportive,sequence_1,2,24.0,1,4,nonjtc / calibrated
2026-05-27T08-40-52__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_1__rep6.json,nonjtc,calibrated,warm_supportive,sequence_1,3,58.0,1,4,nonjtc / calibrated
2026-05-27T08-40-52__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_1__rep6.json,nonjtc,calibrated,warm_supportive,sequence_1,4,84.0,1,4,nonjtc / calibrated
2026-05-27T08-29-21__openai_gpt_5_4__jtc__miscalibrated__process_focused__sequence_1__rep2.json,jtc,miscalibrated,process_focused,sequence_1,1,58.0,1,3,jtc / miscalibrated
2026-05-27T08-29-21__openai_gpt_5_4__jtc__miscalibrated__process_focused__sequence_1__rep2.json,jtc,miscalibrated,process_focused,sequence_1,2,78.0,1,3,jtc / miscalibrated
2026-05-27T08-29-21__openai_gpt_5_4__jtc__miscalibrated__process_focused__sequence_1__rep2.json,jtc,miscalibrated,process_focused,sequence_1,3,91.0,1,3,jtc / miscalibrated
2026-05-27T08-20-12__openai_gpt_5_4__jtc__calibrated__process_focused__sequence_2__rep4.json,jtc,calibrated,process_focused,sequence_2,1,58.0,1,3,jtc / calibrated
2026-05-27T08-20-12__openai_gpt_5_4__jtc__calibrated__process_focused__sequence_2__rep4.json,jtc,calibrated,process_focused,sequence_2,2,63.0,1,3,jtc / calibrated
2026-05-27T08-20-12__openai_gpt_5_4__jtc__calibrated__process_focused__sequence_2__rep4.json,jtc,calibrated,process_focused,sequence_2,3,84.0,1,3,jtc / calibrated
2026-05-27T08-46-27__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_1__rep10.json,nonjtc,calibrated,process_focused,sequence_1,1,18.0,1,4,nonjtc / calibrated
2026-05-27T08-46-27__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_1__rep10.json,nonjtc,calibrated,process_focused,sequence_1,2,24.0,1,4,nonjtc / calibrated
2026-05-27T08-46-27__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_1__rep10.json,nonjtc,calibrated,process_focused,sequence_1,3,58.0,1,4,nonjtc / calibrated
2026-05-27T08-46-27__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_1__rep10.json,nonjtc,calibrated,process_focused,sequence_1,4,84.0,1,4,nonjtc / calibrated
2026-05-27T08-48-25__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_2__rep8.json,nonjtc,calibrated,process_focused,sequence_2,1,18.0,1,5,nonjtc / calibrated
2026-05-27T08-48-25__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_2__rep8.json,nonjtc,calibrated,process_focused,sequence_2,2,24.0,1,5,nonjtc / calibrated
2026-05-27T08-48-25__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_2__rep8.json,nonjtc,calibrated,process_focused,sequence_2,3,46.0,1,5,nonjtc / calibrated
2026-05-27T08-48-25__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_2__rep8.json,nonjtc,calibrated,process_focused,sequence_2,4,68.0,1,5,nonjtc / calibrated
2026-05-27T08-48-25__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_2__rep8.json,nonjtc,calibrated,process_focused,sequence_2,5,83.0,1,5,nonjtc / calibrated
2026-05-27T08-16-01__openai_gpt_5_4__jtc__calibrated__warm_supportive__sequence_1__rep4.json,jtc,calibrated,warm_supportive,sequence_1,1,58.0,1,3,jtc / calibrated
2026-05-27T08-16-01__openai_gpt_5_4__jtc__calibrated__warm_supportive__sequence_1__rep4.json,jtc,calibrated,warm_supportive,sequence_1,2,63.0,1,3,jtc / calibrated
2026-05-27T08-16-01__openai_gpt_5_4__jtc__calibrated__warm_supportive__sequence_1__rep4.json,jtc,calibrated,warm_supportive,sequence_1,3,84.0,1,3,jtc / calibrated
2026-05-27T09-08-22__openai_gpt_5_4__nonjtc__miscalibrated__confidence_focused__sequence_1__rep5.json,nonjtc,miscalibrated,confidence_focused,sequence_1,1,15.0,1,4,nonjtc / miscalibrated
2026-05-27T09-08-22__openai_gpt_5_4__nonjtc__miscalibrated__confidence_focused__sequence_1__rep5.json,nonjtc,miscalibrated,confidence_focused,sequence_1,2,25.0,1,4,nonjtc / miscalibrated
2026-05-27T09-08-22__openai_gpt_5_4__nonjtc__miscalibrated__confidence_focused__sequence_1__rep5.json,nonjtc,miscalibrated,confidence_focused,sequence_1,3,40.0,1,4,nonjtc / miscalibrated
2026-05-27T09-08-22__openai_gpt_5_4__nonjtc__miscalibrated__confidence_focused__sequence_1__rep5.json,nonjtc,miscalibrated,confidence_focused,sequence_1,4,82.0,1,4,nonjtc / miscalibrated
2026-05-27T08-17-23__openai_gpt_5_4__jtc__calibrated__warm_supportive__sequence_2__rep4.json,jtc,calibrated,warm_supportive,sequence_2,1,58.0,1,3,jtc / calibrated
2026-05-27T08-17-23__openai_gpt_5_4__jtc__calibrated__warm_supportive__sequence_2__rep4.json,jtc,calibrated,warm_supportive,sequence_2,2,66.0,1,3,jtc / calibrated
2026-05-27T08-17-23__openai_gpt_5_4__jtc__calibrated__warm_supportive__sequence_2__rep4.json,jtc,calibrated,warm_supportive,sequence_2,3,84.0,1,3,jtc / calibrated
2026-05-27T08-37-10__openai_gpt_5_4__nonjtc__calibrated__brief_naturalistic__sequence_2__rep1.json,nonjtc,calibrated,brief_naturalistic,sequence_2,1,18.0,1,5,nonjtc / calibrated
2026-05-27T08-37-10__openai_gpt_5_4__nonjtc__calibrated__brief_naturalistic__sequence_2__rep1.json,nonjtc,calibrated,brief_naturalistic,sequence_2,2,22.0,1,5,nonjtc / calibrated
2026-05-27T08-37-10__openai_gpt_5_4__nonjtc__calibrated__brief_naturalistic__sequence_2__rep1.json,nonjtc,calibrated,brief_naturalistic,sequence_2,3,58.0,1,5,nonjtc / calibrated
2026-05-27T08-37-10__openai_gpt_5_4__nonjtc__calibrated__brief_naturalistic__sequence_2__rep1.json,nonjtc,calibrated,brief_naturalistic,sequence_2,4,72.0,1,5,nonjtc / calibrated
2026-05-27T08-37-10__openai_gpt_5_4__nonjtc__calibrated__brief_naturalistic__sequence_2__rep1.json,nonjtc,calibrated,brief_naturalistic,sequence_2,5,84.0,1,5,nonjtc / calibrated
2026-05-27T08-55-15__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_1__rep5.json,nonjtc,miscalibrated,brief_naturalistic,sequence_1,1,12.0,1,4,nonjtc / miscalibrated
2026-05-27T08-55-15__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_1__rep5.json,nonjtc,miscalibrated,brief_naturalistic,sequence_1,2,18.0,1,4,nonjtc / miscalibrated
2026-05-27T08-55-15__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_1__rep5.json,nonjtc,miscalibrated,brief_naturalistic,sequence_1,3,58.0,1,4,nonjtc / miscalibrated
2026-05-27T08-55-15__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_1__rep5.json,nonjtc,miscalibrated,brief_naturalistic,sequence_1,4,86.0,1,4,nonjtc / miscalibrated
2026-05-27T08-25-48__openai_gpt_5_4__jtc__miscalibrated__brief_naturalistic__sequence_2__rep5.json,jtc,miscalibrated,brief_naturalistic,sequence_2,1,58.0,0,2,jtc / miscalibrated
2026-05-27T08-25-48__openai_gpt_5_4__jtc__miscalibrated__brief_naturalistic__sequence_2__rep5.json,jtc,miscalibrated,brief_naturalistic,sequence_2,2,82.0,0,2,jtc / miscalibrated
2026-05-27T09-04-49__openai_gpt_5_4__nonjtc__miscalibrated__process_focused__sequence_1__rep8.json,nonjtc,miscalibrated,process_focused,sequence_1,1,18.0,1,5,nonjtc / miscalibrated
2026-05-27T09-04-49__openai_gpt_5_4__nonjtc__miscalibrated__process_focused__sequence_1__rep8.json,nonjtc,miscalibrated,process_focused,sequence_1,2,32.0,1,5,nonjtc / miscalibrated
2026-05-27T09-04-49__openai_gpt_5_4__nonjtc__miscalibrated__process_focused__sequence_1__rep8.json,nonjtc,miscalibrated,process_focused,sequence_1,3,41.0,1,5,nonjtc / miscalibrated
2026-05-27T09-04-49__openai_gpt_5_4__nonjtc__miscalibrated__process_focused__sequence_1__rep8.json,nonjtc,miscalibrated,process_focused,sequence_1,4,68.0,1,5,nonjtc / miscalibrated
2026-05-27T09-04-49__openai_gpt_5_4__nonjtc__miscalibrated__process_focused__sequence_1__rep8.json,nonjtc,miscalibrated,process_focused,sequence_1,5,85.0,1,5,nonjtc / miscalibrated
2026-05-27T08-46-56__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_2__rep2.json,nonjtc,calibrated,process_focused,sequence_2,1,18.0,1,5,nonjtc / calibrated
2026-05-27T08-46-56__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_2__rep2.json,nonjtc,calibrated,process_focused,sequence_2,2,24.0,1,5,nonjtc / calibrated
2026-05-27T08-46-56__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_2__rep2.json,nonjtc,calibrated,process_focused,sequence_2,3,58.0,1,5,nonjtc / calibrated
2026-05-27T08-46-56__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_2__rep2.json,nonjtc,calibrated,process_focused,sequence_2,4,74.0,1,5,nonjtc / calibrated
2026-05-27T08-46-56__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_2__rep2.json,nonjtc,calibrated,process_focused,sequence_2,5,85.0,1,5,nonjtc / calibrated
2026-05-27T08-57-38__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_2__rep6.json,nonjtc,miscalibrated,brief_naturalistic,sequence_2,1,18.0,1,4,nonjtc / miscalibrated
2026-05-27T08-57-38__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_2__rep6.json,nonjtc,miscalibrated,brief_naturalistic,sequence_2,2,28.0,1,4,nonjtc / miscalibrated
2026-05-27T08-57-38__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_2__rep6.json,nonjtc,miscalibrated,brief_naturalistic,sequence_2,3,62.0,1,4,nonjtc / miscalibrated
2026-05-27T08-57-38__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_2__rep6.json,nonjtc,miscalibrated,brief_naturalistic,sequence_2,4,84.0,1,4,nonjtc / miscalibrated
2026-05-27T08-21-41__openai_gpt_5_4__jtc__calibrated__confidence_focused__sequence_1__rep4.json,jtc,calibrated,confidence_focused,sequence_1,1,58.0,1,3,jtc / calibrated
2026-05-27T08-21-41__openai_gpt_5_4__jtc__calibrated__confidence_focused__sequence_1__rep4.json,jtc,calibrated,confidence_focused,sequence_1,2,66.0,1,3,jtc / calibrated
